molindx,Name,SMILES,MolarMass,CASNumber,ExperimentalSolubilityInWater,Temperature,ExperimentReference,Datagroup,SolvationEnergy,DipoleMoment,MolecularVolume,MolecularSurfaceArea,QXX,QYY,QZZ,HOMO,LUMO,gap,StandardInChIKey,CalLogP,CalMR,TPSA,LabuteASA,BalabanJIndex,BertzCTIndex,Isomer,Aromatic,Cyclic,ChargeNeutral,MadeOfKeyElements
4282,2-ETHYL-6-METHYLANILINE,CCC1=CC=CC(=C1N)C,135.2084,024549-06-2,3600.0,293.15,https://echa.europa.eu/registration-dossier/-/registered-dossier/12644//?documentUUID=a28815a7-9a16-4713-bb5c-903be1487575,G5,29.9156,2.568899282,109.056,192.501,-12.98392053,5.268614278,7.715306252,-5.749722561,0.276379387,6.026101948,JJVKJJNCIILLRP-UHFFFAOYSA-N,2.13962,44.9694,26.02,61.86612016,3.143039481,228.1699174,1,True,True,True,True
4284,nonacyclo[18.10.2.22.5.03.16.04.13.06.11.017.31.022.27.028.32]tetratriaconta-1(31).2.4.6.8.10.13.15.17.19.22.24.26.28(32).29.33-hexadecaene-12.21-dione,C1=CC=C2C(=C1)C3=C4C(=CC=C5C4=C(C=C3)C6=C7C5=CC=C8C7=C(C=C6)C9=CC=CC=C9C8=O)C2=O,456.49,000116-71-2,1.4,298.15,Scientific Data volumeÃÂ 6; ArticleÃÂ number:ÃÂ 143 (2019),G6,68.6176,9.354922596,316.497,508.526,-24.69039116,-4.653507148,29.34389831,-5.748231376,-3.316841084,2.431390292,YKSGNOMLAIJTLT-UHFFFAOYSA-N,7.3478,139.726,34.14,218.0529046,1.091411122,868.8285455,1024,True,True,True,True
4285,L-tryptophyl-Glycine,[H][C@](N)(CC1=CNC2=C1C=CC=C2)C(=O)NCC(O)=O,261.28,007360-09-0,37200.0,298.05,Frontiers in Oncology 2020; 10.doi.10.3389/fonc.2020.00121,G1,86.23224,6.466358126,163.086,287.816,6.417825878,1.759299813,-8.177125691,-5.747376938,-0.227115406,5.520261532,UYKREHOKELZSPB-JTQLQIEISA-N,0.2385,70.6236,108.21,109.1539695,2.038857649,605.9541785,2,True,True,True,True
4287,2-methyl-4.6-bis(methylsulfanyl)benzene-1.3-diamine,CC1=C(C(=CC(=C1N)SC)SC)N,214.343,106264-79-3,162.0,293.15,https://echa.europa.eu/registration-dossier/-/registered-dossier/17152//?documentUUID=d8a7a140-49ba-4ccf-883e-2c574291424c,G5,45.8148,4.992476862,153.667,258.118,8.471464771,-21.90770435,13.43623958,-5.746059906,-0.013851745,5.732208153,TXDBDYPHJXUHEO-UHFFFAOYSA-N,2.60322,63.5658,52.04,87.45223091,3.361720888,295.6310073,1,True,True,True,True
4288,3.5-Dimethylaniline,CC1=CC(=CC(=C1)N)C,121.1816,000108-69-0,4800.0,293.15,https://echa.europa.eu/registration-dossier/-/registered-dossier/12529//?documentUUID=37d1002a-c3c2-4a84-b0c9-ce959a9a548c,G5,33.59752,1.861468395,105.626,184.267,3.947148587,11.51916519,-15.46631377,-5.744726548,0.293628966,6.038355513,MKARNSWMMBGSHX-UHFFFAOYSA-N,1.88564,40.3284,26.02,55.50117805,3.16567031,165.3298402,1,True,True,True,True
4289,2-methoxy-1-(phenylmethoxy)-4-[(Z)-prop-1-enyl]benzene,C/C=C\C1=CC(=C(C=C1)OCC2=CC=CC=C2)OC,254.328,000120-11-6,0.67,293.15,https://echa.europa.eu/registration-dossier/-/registered-dossier/28352//?documentUUID=da1ade1c-ecab-4911-bfa0-7418d0fe966b,G5,41.6308,0.541402181,179.42,308.943,26.56230803,-15.19278438,-11.36952365,-5.744571443,-0.478990301,5.265581141,YKSSSKBJDZDZTD-CLTKARDFSA-N,4.3073,78.476,18.46,113.8506953,2.114382293,544.4434525,2,True,True,True,True
4290,DIS. A. 10,CC1=C(C=CC(=C1)N(CCO)CCO)N=NC2=C(C=C(C=C2Cl)[N+](=O)[O-])Cl,413.2596,058528-60-2,0.453965607,298.15,OChem,G4,88.65896,15.78703616,259.3,436.065,-19.04876212,-0.255512763,19.30427489,-5.744549673,-2.898060359,2.846489314,VJCRGIYTUNCUJU-UHFFFAOYSA-N,4.41642,104.856,111.56,165.3677951,2.287471574,831.8173161,2,True,True,True,True
4291,N-[4-(2.4-dihydroxyphenyl)-1.3-thiazol-2-yl]-2-methylpropanamide,CC(C)C(=O)NC1=NC(=CS1)C2=C(C=C(C=C2)O)O,278.3252,1428450-95-6,19.9,293.15,https://echa.europa.eu/registration-dossier/-/registered-dossier/16989//?documentUUID=9844310c-dab6-450a-9373-7147f3042b93,G5,74.34968,4.654685633,191.025,321.431,27.53506418,-13.62609048,-13.9089737,-5.743744216,-1.028107918,4.715636298,WIDNAJNXDPHROL-UHFFFAOYSA-N,2.8158,74.3473,82.45,114.1081288,2.232462825,607.6858397,1,True,True,True,True
4292,Urea._(4-methoxyphenyl)-,COC1=CC=C(C=C1)NC(=O)N,166.18,001566-42-3,4260.0,294.15,BEILSTEIN,G1,70.41672,4.212223912,127.917,219.076,46.36693155,-27.2576986,-19.10923296,-5.740854365,-0.071771265,5.669083101,PGUKYDVWVXRPKK-UHFFFAOYSA-N,1.1858,46.2001,64.35,70.32610756,2.709147824,268.8912788,1,True,True,True,True
4293,2-(aminomethyl)aniline,C1=CC=C(C(=C1)CN)N,122.1694,026966-75-6,2650.0,293.15,https://echa.europa.eu/registration-dossier/-/registered-dossier/14759//?documentUUID=a62cb1ca-6509-4142-a306-b4be8a7610c1,G5,35.52216,2.840788575,95.042,166.892,12.91730848,-0.150028582,-12.76727989,-5.737510084,0.145954466,5.883464551,GVOYKJPMUUJXBS-UHFFFAOYSA-N,0.7275,38.7458,52.04,54.47612663,3.006524007,195.8625685,1,True,True,True,True
4294,4.4'-Dihydroxybiphenyl,C1=CC(=CC=C1C2=CC=C(C=C2)O)O,186.21,000092-88-6,42.0,298.15,Journal_of_Pharmaceutical_Sciences;_vol._82;_8;_(1993);_p._817_-_820;,G1,60.70984,0.683607976,145.425,244.459,40.5469735,-20.51174081,-20.03523268,-5.737482873,-0.428557781,5.308925092,VCCBEIPGXKNHFW-UHFFFAOYSA-N,2.7648,55.2076,40.46,82.07696483,2.39650904,371.5796467,1,True,True,True,True
4295,2.5-DIMETHYLANILINE,CC1=CC(=C(C=C1)C)N,121.18,000095-78-3,5600.0,285.15,CHEMICALS INSPECTION AND TESTING INSTITU (1992),G2,32.67704,2.288787003,109.631,190.522,-14.37305114,9.649818447,4.723232692,-5.736481493,0.249159687,5.985641181,VOWZNBNDMFLQGM-UHFFFAOYSA-N,1.88564,40.3284,26.02,55.50117805,3.17167803,215.8076621,1,True,True,True,True
4296,FAMOTIDINE,C1=C(N=C(S1)N=C(N)N)CSCCC(=NS(=O)(=O)N)N,337.43,076824-35-6,1000.0,293.15,MERCK INDEX (1996),G2,128.36512,8.749174851,179.032,305.884,36.18498435,-32.38292673,-3.802057618,-5.736261081,-0.536105941,5.20015514,XUFQPHANEAPEMJ-UHFFFAOYSA-N,-0.768,83.0924,175.83,124.2855961,2.36698511,603.341617,2,True,True,True,True
4297,dimethyl 2-[1.3-dioxo-1-[(2-oxo-1.3-dihydrobenzimidazol-5-yl)amino]butan-2-yl]diazenylbenzene-1.4-dicarboxylate,CC(=O)C(C(=O)NC1=CC2=C(C=C1)NC(=O)N2)N=NC3=C(C=CC(=C3)C(=O)OC)C(=O)OC,453.4104,035636-63-6,0.22,296.15,https://echa.europa.eu/registration-dossier/-/registered-dossier/11018/4/9/?documentUUID=de245823-a12a-4c1d-aa67-e86cd9a8380c,G5,117.69592,10.36887504,240.622,417.423,-40.42445612,33.39173205,7.032724069,-5.736133187,-2.17475468,3.561378507,KEZJTZQNDCLRDB-UHFFFAOYSA-N,2.1094,115.6551,172.14,185.5498482,1.898331746,1338.267208,4,True,True,True,True
4299,NAPHTHALENE-1.3-DIOL,C1=CC=C2C(=C1)C=C(C=C2O)O,160.17,000132-86-5,1800.0,293.15,KOREN.YI ET AL (1980),G2,53.47152,1.927032411,120.451,203.141,1.871459926,16.29098329,-18.16244321,-5.73508827,-0.831293848,4.903794422,XOOMNEFVDUTJPP-UHFFFAOYSA-N,2.251,47.2776,40.46,69.70153516,2.892065045,421.1081353,1,True,True,True,True
4300,2.6-DIETHYLANILINE,CCC1=C(C(=CC=C1)CC)N,149.24,000579-66-8,670.0,298.15,YALKOWSKY.SH & DANNENFELSER.RM (1992),G1,29.12064,2.519952872,119.422,211.417,6.388076156,-12.96735795,6.579281794,-5.733120885,0.244581778,5.977702663,FOYHNROGBXVLLX-UHFFFAOYSA-N,2.3936,49.6104,26.02,68.23106227,3.095198252,218.378135,1,True,True,True,True
4301,Chlorprothixene (Form II),CN(C)CC/C=C\1/C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,315.8599,000113-59-7,0.426083281,298.15,OChem,G4,34.9364,2.136301564,217.243,360.654,-24.45195975,3.867890627,20.58406912,-5.732541283,-1.11768186,4.614859423,WSPOMRSOLSGNFJ-AUWJEWJLSA-N,5.188,92.267,3.24,135.1689257,2.062890975,691.3677238,2,True,True,True,True
4303,1-(diaminomethylidene)-2-(2-methylphenyl)guanidine,CC1=CC=CC=C1N=C(N)N=C(N)N,191.2352,000093-69-6,2750.0,293.15,https://echa.europa.eu/registration-dossier/-/registered-dossier/21899//?documentUUID=bf06bf78-ba12-4c44-9fdd-7de969752763,G5,66.44192,5.183808065,140.409,244.904,31.13832418,-7.396533969,-23.74179021,-5.730677302,-0.156178524,5.574498778,SQZCAOHYQSOZCE-UHFFFAOYSA-N,0.21462,58.2712,102.78,82.33654653,2.977735832,376.5436331,2,True,True,True,True
4304,2-methylbenzene-1.4-diol,CC1=C(C=CC(=C1)O)O,124.139,000095-71-6,77000.0,298.15,https://echa.europa.eu/registration-dossier/-/registered-dossier/7517/4/9/?documentUUID=d94c9023-26d9-4867-a82c-bbaa7aa12d59,G5,47.4884,0.616971649,98.057,170.353,23.12481139,-12.60605578,-10.51875561,-5.730666417,0.034892743,5.76555916,CNHDIAIOKMXOLK-UHFFFAOYSA-N,1.40622,34.5086,40.46,53.38481274,3.17167803,218.1561776,1,True,True,True,True
4306,dimethyl-(7(9)H-purin-2-yl)-amine,CN(C)C1=NC=C2C(=N1)N=CN2,163.182,037432-21-6,333.0,293.15,Brown;_Journal_of_the_Chemical_Society;_(1954);_p._2060.2062;,G1,60.8772,5.585243867,123.05,207.362,42.2737425,-25.43691287,-16.83682963,-5.727226896,-1.088002386,4.63922451,BXJVBCCMZKYRGE-UHFFFAOYSA-N,0.4189,46.0107,57.7,69.47088991,2.601030282,391.350995,1,True,True,True,True
4307,4'-((6-HYDROXY-M-TOLYL)AZO)ACETANILIDE,CC1=C/C(=N\NC2=CC=C(C=C2)NC(=O)C)/C(=O)C=C1,269.3024,002832-40-8,1.180973694,298.15,OChem,G4,67.86448,8.105352962,199.964,337.619,50.05725514,-27.27084108,-22.78641405,-5.7271888,-2.630629441,3.096559359,ZGLBGXHBFHCOAF-NBVRZTHBSA-N,2.4981,79.7074,70.56,116.619072,2.054276752,625.0236406,2,True,True,True,True
4308,2.6-DIMETHYLANILINE,CC1=C(C(=CC=C1)C)N,121.18,000087-62-7,8240.0,298.15,HUYSKENS.P ET AL. (1975),G1,32.25864,2.756735039,102.194,177.794,-13.31218908,5.923506528,7.388682557,-5.72706907,0.310784937,6.037854007,UFFBMTHBGFGIHF-UHFFFAOYSA-N,1.88564,40.3284,26.02,55.50117805,3.247834734,195.5576621,1,True,True,True,True
4309,BENZ[a]ANTHRACENE. 6-FLUORO-7-METHYL-,CC1=C2C(=CC3=CC=CC=C13)C4=CC=CC=C4C=C2F,260.3101,002541-68-6,0.012749437,298.15,OChem,G4,31.21264,1.443443501,185.693,306.426,20.25555902,5.514790672,-25.77034969,-5.72666362,-1.750752904,3.975910716,YTMJGWZZUJCJPE-UHFFFAOYSA-N,5.59372,83.655,0.0,116.0068742,2.358455447,967.2867569,1,True,True,True,True
4310,Dulcin,CCOC1=CC=C(C=C1)NC(=O)N,180.21,000150-69-6,1210.0,294.15,YALKOWSKY.SH ET AL (2010),G1,71.25352,4.068000263,137.302,237.594,51.12086665,-29.348407,-21.77245964,-5.723104369,-0.093439485,5.629664884,GGLIEWRLXDLBBF-UHFFFAOYSA-N,1.5759,50.8171,64.35,76.69104967,2.635972641,282.1711053,1,True,True,True,True
4311,CHLORDIMEFORM,CC1=C(C=CC(=C1)Cl)N=CN(C)C,196.68,006164-98-3,270.0,293.15,YALKOWSKY.SH & DANNENFELSER.RM (1992),G1,36.52632,8.018992201,154.858,260.268,19.23700494,-5.802914035,-13.43409091,-5.722927495,-0.36678627,5.356141225,STUSTWKEFDQFFZ-UHFFFAOYSA-N,2.86982,58.028,15.6,83.84959396,2.897205091,318.7008263,2,True,True,True,True
4313,NARCEINE,CN(C)CCC1=CC2=C(C(=C1CC(=O)C3=C(C(=C(C=C3)OC)OC)C(=O)O)OC)OCO2,445.47,000131-28-2,780.0,286.15,STEPHEN.H & STEPHEN.T (1963),G2,91.25304,9.564686663,267.326,466.59,26.94796065,7.591135488,-34.53909614,-5.722508439,-1.575901972,4.146606468,DEXMFYZAHXMZNM-UHFFFAOYSA-N,2.6688,115.9148,103.76,185.9418672,2.086818769,1031.386947,1,True,True,True,True
4314,BENZ[a]ANTHRACENE. 5-FLUORO-7-METHYL-,CC1=C2C=C(C3=CC=CC=C3C2=CC4=CC=CC=C14)F,260.3101,002498-63-7,0.012749437,298.15,OChem,G4,30.83608,1.536870461,182.684,302.028,23.48742866,1.002629848,-24.4900585,-5.722064894,-1.722547199,3.999517694,IGJZSNRZNHDOFW-UHFFFAOYSA-N,5.59372,83.655,0.0,116.0068742,2.340399397,961.2867569,1,True,True,True,True
4315,Hordenine,CN(C)CCC1=CC=C(C=C1)O,165.24,000539-15-1,7000.0,298.15,MERCK INDEX (1996),G2,38.57648,2.126629578,128.099,227.106,21.62092108,-5.429057769,-16.19186331,-5.721520666,0.002568756,5.724089353,KUBCEEMXQZUPDQ-UHFFFAOYSA-N,1.4963,50.3648,23.47,73.445239,2.475834116,228.0988247,1,True,True,True,True
4316,BENZ(A)ANTHRACENE-4.5-DIMETHYLENE,CC1=C2C(=CC3=CC4=CC=CC=C4C=C3C2=CC=C1)C,256.3464,018429-70-4,0.002719739,298.15,OChem,G4,34.7272,1.170216429,187.788,312.718,19.67441094,9.827593058,-29.502004,-5.721088004,-1.686461618,4.034626387,XVSYIHPFNPQXRA-UHFFFAOYSA-N,5.76304,88.434,0.0,118.2062809,2.29208976,961.5588178,1,True,True,True,True
4317,Benzenamine. 4-methyl-2-[(4-methylphenyl)azo]-,CC1=CC=C(C=C1)N=NC2=C(C=CC(=C2)C)N,225.3,058010-91-6,28.2,298.15,BEILSTEIN,G2,44.26672,3.617605875,169.87,290.726,29.49290509,-11.77920661,-17.71369849,-5.719787299,-2.018790636,3.700996663,BBVUAJTZGSWJDD-UHFFFAOYSA-N,4.30104,70.9464,50.74,101.0050501,2.252348222,541.8938224,2,True,True,True,True
4318,(1E.4Z.6E)-5-hydroxy-1.7-bis(4-hydroxy-3-methoxyphenyl)hepta-1.4.6-trien-3-one,COC1=C(C=CC(=C1)/C=C/C(=C/C(=O)/C=C/C2=CC(=C(C=C2)O)OC)/O)O,368.386,000458-37-7,0.56,298.15, Cutrignelli. Annalisa; Lopedota. Angela; Denora. Nunzio; Iacobazzi. Rosa Maria; Fanizza. Elisabetta; Laquintana. Valentino; Perrone. Mara; Maggi. Vito; Franco. Massimo; Journal of Pharmaceutical Sciences; vol. 103; 12; (2014); p. 3932 - 3940;,G1,78.15712,2.45003098,262.201,442.574,76.15455086,-21.682287,-54.47226386,-5.719656685,-2.349128325,3.37052836,ZIUSSTSXXLLKKK-KOBPDPAPSA-N,3.8526,103.1044,96.22,156.4754811,2.053208328,908.883006,8,True,True,True,True
4319,7-ETHYLBENZ(A)ANTHRACENE,CCC1=C2C=CC3=CC=CC=C3C2=CC4=CC=CC=C41,256.3464,003697-30-1,0.041004094,300.15,OChem,G4,34.26696,0.407983181,197.49,327.445,15.80145764,13.0374647,-28.83892233,-5.719014496,-1.713370427,4.005644069,HBFJJKFTOQAJHO-UHFFFAOYSA-N,5.7086,88.338,0.0,118.2062809,2.300527217,932.2283743,1,True,True,True,True
4320,AVITRIPTAN,CNS(=O)(=O)CC1=CC2=C(C=C1)NC=C2CCCN3CCN(CC3)C4=NC=NC=C4OC,458.5774,151140-96-4,79.69161858,298.15,OChem,G4,98.78424,7.876792156,252.273,446.273,35.28119283,-8.113565213,-27.16762762,-5.715580417,-0.552030325,5.163550092,WRZVGHXUPBWIOO-UHFFFAOYSA-N,1.7705,125.5402,103.45,188.4060589,1.311662989,1155.437475,1,True,True,True,True
4321,1-PIPEROYL-(E.E)-PIPERIDINE,C1CCN(CC1)C(=O)/C=C/C=C/C2=CC3=C(C=C2)OCO3,285.35,000094-62-2,40.0,291.15,YALKOWSKY.SH & DANNENFELSER.RM (1992),G2,59.07808,5.811988044,208.173,357.611,44.24620159,-17.13979905,-27.10640254,-5.712540904,-1.805230399,3.907310505,MXXWOMGUGJBKIW-YPCIICBESA-N,2.9972,81.17,38.77,124.2033442,1.559654715,571.3979945,4,True,True,True,True
4323,2-[(4-chloro-3-methylphenyl)amino]benzoic acid,CC1=C(C=CC(=C1)NC2=CC=CC=C2C(=O)O)Cl,261.7073,898128-45-5,0.78,293.15,OChem,G4,40.12456,3.388727898,172.633,287.918,16.50661066,-5.531191718,-10.97541895,-5.709969426,-1.332415997,4.377553429,QDNMBJXNLJFNHT-UHFFFAOYSA-N,4.09022,72.873,49.33,110.0272658,2.33702167,596.0979049,1,True,True,True,True
4324,P-PHENYLAZOANILINE,C1=CC=C(C=C1)N=NC2=CC=C(C=C2)N,197.24,000060-09-3,32.0,298.15,BAUGHMAN.GL & PERENICH.TA (1988),G2,56.65136,8.160684467,150.566,253.297,28.34290267,-5.288884827,-23.05401785,-5.70933268,-1.811559498,3.897773181,QPQKUYVSJWQSDY-UHFFFAOYSA-N,3.6842,61.4724,50.74,88.27516587,2.152989282,446.0532649,2,True,True,True,True
4328,ACRONINE;  ACROMYCINE;  Acronycine,CC1(C=CC2=C3C(=C(C=C2O1)OC)C(=O)C4=CC=CC=C4N3C)C,321.375,007008-42-6,1.981582187,298.15,OChem,G4,67.06952,9.022106929,211.279,360.476,35.70666636,-12.52246931,-23.18419705,-5.706981615,-1.531544941,4.175436674,SMPZPKRDRQOOHT-UHFFFAOYSA-N,3.8845,96.988,40.46,139.4721248,2.262222364,1073.857208,1,True,True,True,True
4329,HYDRAZINECARBOXAMIDE. N-(4-ETHOXYPHENYL)-,CCOC1=CC=C(C=C1)NC(=O)NN,195.2206,074099-07-3,4399.726124,293.15,OChem,G4,68.32472,2.434208656,145.859,253.297,30.4898587,-17.50164516,-12.98821354,-5.706880932,-0.099472552,5.607408381,ZKSWEXOGEZLKIX-UHFFFAOYSA-N,1.0805,53.9528,76.38,82.21104788,2.589071737,297.4303059,1,True,True,True,True
4330,4-propan-2-ylaniline,CC(C)C1=CC=C(C=C1)N,135.2084,000099-88-7,2214.0,295.15,https://echa.europa.eu/registration-dossier/-/registered-dossier/10013/4/9/?documentUUID=0ec459df-924f-4ed0-a2a5-0338766077d3,G5,34.05776,2.029022266,110.943,196.437,-17.25238949,15.36654096,1.885848536,-5.703607401,0.101167305,5.804774706,LRTFPLFDLJYEKT-UHFFFAOYSA-N,2.3922,44.9434,26.02,61.86612016,2.893762784,198.4731805,1,True,True,True,True
4331,2-Amino-5-chlorophenol,C1=CC(=C(C=C1Cl)O)N,143.5725,028443-50-7,584.0,293.15,https://echa.europa.eu/registration-dossier/-/registered-dossier/12346//?documentUUID=e761e981-f19e-4239-b533-e54f937a1959,G5,48.36704,3.62093823,107.666,178.106,-16.84270474,-1.008521635,17.85122637,-5.703457738,0.044105353,5.747563091,FZCQMIRJCGWWCL-UHFFFAOYSA-N,1.6278,37.5292,46.25,57.8687938,3.17167803,224.2978871,1,True,True,True,True
4332,4-DIMETHYLAMINO BENZOIC ACID,CN(C)C1=CC=C(C=C1)C(=O)O,165.19,000619-84-1,66.1,298.15,YALKOWSKY.SH & DANNENFELSER.RM (1992),G2,47.36288,6.775169376,131.922,225.594,23.38026799,-10.3457572,-13.03451079,-5.702935279,-0.874297384,4.828637896,YDIYEOMDOWUDTJ-UHFFFAOYSA-N,1.4508,47.7283,40.54,71.24181899,2.9291456,277.0849389,1,True,True,True,True
4333,BENZ(A)ANTHRACENE-7-METHYL,CC1=C2C=CC3=CC=CC=C3C2=CC4=CC=CC=C14,242.32,002541-69-7,0.011,297.15,YALKOWSKY.SH & DANNENFELSER.RM (1992),G2,34.64352,0.390294197,183.307,302.268,15.46976529,13.00178093,-28.47154621,-5.702431869,-1.700585967,4.001845902,DIIFUCUPDHMNIV-UHFFFAOYSA-N,5.45462,83.697,0.0,111.8413388,2.318193083,916.7400111,1,True,True,True,True
4334,difenoxuron,CN(C)C(=O)NC1=CC=C(C=C1)OC2=CC=C(C=C2)OC,286.3298,014214-32-5,19.99247446,293.15,OChem,G4,67.1532,4.730954332,193.76,334.03,84.61113027,-46.57517607,-38.0359542,-5.701561104,-0.329559442,5.372001661,AMVYOVYGIJXTQB-UHFFFAOYSA-N,3.581,82.2157,50.8,123.6465742,1.995230412,591.9240832,1,True,True,True,True
4335,dienestrol,C/C=C(/C(=C/C)/C1=CC=C(C=C1)O)\C2=CC=C(C=C2)O,266.339,000084-17-3,3.002166433,310.15,OChem,G4,57.7392,1.92037623,196.543,338.659,36.94249447,-26.98589789,-9.956596582,-5.701411441,-0.435853157,5.265558284,NFDFQCUYFHCNBW-SCGPFSFSSA-N,4.6046,83.5156,40.46,118.8874115,2.438615447,572.6233694,3,True,True,True,True
4339,12-METHYLBENZ(A)ANTHRACENE,CC1=C2C(=CC3=CC=CC=C13)C=CC4=CC=CC=C42,242.3196,002422-79-9,0.066006779,300.15,OChem,G4,32.17496,0.477112792,171.551,285.379,-26.67432839,14.13792632,12.53640207,-5.69670659,-1.702581651,3.994124939,ACYOLKMEHHTLAB-UHFFFAOYSA-N,5.45462,83.697,0.0,111.8413388,2.334130512,916.7400111,1,True,True,True,True
4341,P-TOLUIDINE,CC1=CC=C(C=C1)N,107.16,000106-49-0,6500.0,288.15,YALKOWSKY.SH & DANNENFELSER.RM (1992),G2,33.0536,1.948516146,98.167,169.193,-15.32409849,12.48608145,2.838017043,-5.69250515,0.105410759,5.797915909,RZXMPPFPUUCRFN-UHFFFAOYSA-N,1.57722,35.5914,26.02,49.13623593,3.032455532,143.2466295,1,True,True,True,True
4342,4-Hexylaniline,CCCCCCC1=CC=C(C=C1)N,177.2888,033228-45-4,47.1716753,295.15,OChem,G4,30.9616,2.064138049,139.544,252.7,18.52323141,-17.29125649,-1.231974925,-5.692415352,0.113185682,5.805601034,OVEMTTZEBOCJDV-UHFFFAOYSA-N,3.3916,58.7004,26.02,80.9609465,2.248742646,225.3847219,1,True,True,True,True
4343,3-INDOLEBUTYRIC ACID,C1=CC=C2C(=C1)C(=CN2)CCCC(=O)O,203.24,000133-32-4,250.0,293.15,TOMLIN.C (1994),G2,60.4588,1.124302699,138.152,242.308,-24.25726382,20.41444371,3.842820104,-5.692311949,-0.230782332,5.461529616,JTEDVYBZBROSJT-UHFFFAOYSA-N,2.5752,58.8725,53.09,87.73775238,2.110577414,473.1817844,1,True,True,True,True
4344,1-hydroxy-4-(phenylamino)anthracene-9.10-dione,C1=CC=C(C=C1)NC2=C3C(=C(C=C2)O)C(=O)C4=CC=CC=C4C3=O,315.3276,012237-62-6,0.2843,298.15,https://echa.europa.eu/registration-dossier/-/registered-dossier/12068/4/9/?documentUUID=88c9334e-928e-4f41-883d-c6947f6e4f64,G5,39.83168,2.669892179,207.907,343.838,43.24435919,-29.41212267,-13.83223652,-5.692165007,-2.938608067,2.753556941,ZNQIAQXHADXXQI-UHFFFAOYSA-N,3.9112,91.1385,66.4,137.9367847,1.915966569,977.4290637,1,True,True,True,True
4345,Ethyl 4-dimethylaminobenzoate,CCOC(=O)C1=CC=C(C=C1)N(C)C,193.245,010287-53-3,77.0,293.15,https://echa.europa.eu/registration-dossier/-/registered-dossier/24038//?documentUUID=bdd6c342-00e7-4cfa-8d0b-35e1db2754ef,G5,40.29192,6.303295437,154.346,265.653,34.60669096,-14.70399275,-19.90269821,-5.692116027,-0.856800998,4.835315029,FZUGPQWGEGAKET-UHFFFAOYSA-N,1.9293,56.7255,29.54,84.29101469,2.775913901,303.5684996,1,True,True,True,True
4346,OXYTETRACYLCINE,CN(C)[C@H]1[C@@H]2[C@@H](O)C3C(=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O)C(=O)C1=C(C=CC=C1O)[C@@]3(C)O,460.44,000079-57-2,313.0,298.15,Frontiers in Oncology 2020; 10.doi.10.3389/fonc.2020.00121,G2,198.78184,21.23827852,236.215,417.32,-93.50921376,32.18769392,61.32151983,-5.691226214,-1.513588954,4.17763726,OLRBUPVCLOPDOT-GETZKYKJSA-N,-1.2436,110.9307,201.85,187.2234706,2.102541529,1182.306622,64,True,True,True,True
4347,2.6-NAPHTHALENEDIOL,C1=CC2=C(C=CC(=C2)O)C=C1O,160.17,000581-43-1,1000.0,287.15,YALKOWSKY.SH & DANNENFELSER.RM (1992),G2,54.14096,0.00017305,118.45,201.396,30.73921197,-15.42739218,-15.31181979,-5.690260209,-0.971086157,4.719174053,MNZMMCVIXORAQL-UHFFFAOYSA-N,2.251,47.2776,40.46,69.70153516,2.786653081,379.8581353,1,True,True,True,True
4348,methyl (6aR.9R.10aS)-10a-methoxy-7-methyl-4.6.6a.8.9.10-hexahydroindolo[4.3-fg]quinoline-9-carboxylate,CN1C[C@@H](C[C@]2([C@H]1CC3=CNC4=CC=CC2=C34)OC)C(=O)OC,314.3834,023495-64-9,744.0,293.15,Frontiers in Oncology 2020; 10.doi.10.3389/fonc.2020.00121,G5,61.2956,2.414244694,198.983,348.826,48.2765928,-31.69247127,-16.58412153,-5.690232998,-0.373755382,5.316477616,SCWPBCNOFOVVGZ-DWQUBVKVSA-N,2.059,87.2307,54.56,135.1084331,1.903849617,768.7125125,8,True,True,True,True
4349,METHYL 4-DimethylAMINOBENZOATE;  4-Dimethylaminobenzoic acid methyl ester,CN(C)C1=CC=C(C=C1)C(=O)OC,179.2182,001202-25-1,159.7291019,298.15,Scientific Data volumeÃÂ 6; ArticleÃÂ number:ÃÂ 143 (2019),G4,40.91952,6.408472866,145.592,248.592,30.21488078,-13.26033681,-16.95454397,-5.689343185,-0.850843606,4.838499579,DBQGARDMYOMOOS-UHFFFAOYSA-N,1.5392,52.1085,29.54,77.92607258,2.870929838,290.2979848,1,True,True,True,True
4350,4-ethylaniline,CCC1=CC=C(C=C1)N,121.1816,000589-16-2,7878.375608,295.15,OChem,G4,32.46784,2.030961241,103.811,181.652,13.75815133,-16.01800456,2.259853226,-5.686526805,0.133259205,5.819786011,HRXZRAXKKNUKRF-UHFFFAOYSA-N,1.8312,40.2324,26.02,55.50117805,2.881555878,176.264053,1,True,True,True,True
4351,N-phenylacridin-9-amine,C1=CC=C(C=C1)NC2=C3C=CC=CC3=NC4=CC=CC=C42,270.328,003340-22-5,0.160995837,298.15,Frontiers in Oncology 2020; 10.doi.10.3389/fonc.2020.00121,G6,46.56792,4.651380158,196.77,325.464,20.1652273,-3.372509027,-16.79271827,-5.686216595,-2.08779793,3.598418665,LNVQBBHYPGFSMX-UHFFFAOYSA-N,5.1316,88.9737,24.92,122.6213366,2.022835764,860.1250019,1,True,True,True,True
